file,system_id,regime,num_atoms,iterations,wall_time_s,rmse_ang,pdf_mse,adf_mse,macewall_best_loss
YN_mp-2114_nanocrystalline_cell050_idx00001_seed001225001.npz,YN_mp-2114,nanocrystalline,8176,12,0.41175838001072407,0.18035771666481112,6207.017578125,119.56207275390625,-66711.17961463034
YN_mp-2114_amorphous_cell050_idx00002_seed001225002.npz,YN_mp-2114,amorphous,7836,12,0.390265443129465,0.18451866285140864,5542.544921875,65.0401382446289,-63591.97831819592
YN_mp-2114_SRO_cell050_idx00003_seed001225003.npz,YN_mp-2114,SRO,7836,12,0.3875031000934541,0.18441948442168163,5423.44189453125,68.98731231689453,-63904.62226294213
YN_mp-2114_LRO_cell050_idx00004_seed001225004.npz,YN_mp-2114,LRO,7836,12,0.38229181291535497,0.18311503353270608,5848.94384765625,42.109352111816406,-64140.96337807761
YN_mp-2114_MRO_cell050_idx00005_seed001225005.npz,YN_mp-2114,MRO,7494,12,0.3601504019461572,0.18621093088501636,5016.24853515625,41.107696533203125,-61032.37264670587
YN_mp-2114_crystalline_30_cell050_idx00006_seed001225006.npz,YN_mp-2114,crystalline_30,8346,12,0.4298551781103015,0.17920497215401904,6067.80859375,122.6407699584961,-68209.75619461575
YN_mp-2114_nanocrystalline_cell050_idx00007_seed001225007.npz,YN_mp-2114,nanocrystalline,8176,12,0.40968324593268335,0.18040413593717616,5906.291015625,95.03817749023438,-66737.7056720161
YN_mp-2114_amorphous_cell050_idx00008_seed001225008.npz,YN_mp-2114,amorphous,7836,12,0.39019683096557856,0.18462958226954107,5398.98291015625,42.924007415771484,-63758.61667479243
YN_mp-2114_SRO_cell050_idx00009_seed001225009.npz,YN_mp-2114,SRO,7836,12,0.3885143760126084,0.1846461752483097,5614.4267578125,46.66988754272461,-64026.18173528564
YN_mp-2114_LRO_cell050_idx00010_seed001225010.npz,YN_mp-2114,LRO,7836,12,0.3819597300607711,0.183328662258057,5321.30517578125,50.311256408691406,-64032.57755556008
YN_mp-2114_MRO_cell050_idx00011_seed001225011.npz,YN_mp-2114,MRO,7494,12,0.3588896340224892,0.18613110712767705,5113.13232421875,31.986968994140625,-61252.86742288106
YN_mp-6913_crystalline_30_cell050_idx00000_seed001426000.npz,YN_mp-6913,crystalline_30,7032,12,0.3490091860294342,0.19535887999945628,12233.130859375,52.55680465698242,-60657.184705486674
YN_mp-6913_nanocrystalline_cell050_idx00001_seed001426001.npz,YN_mp-6913,nanocrystalline,6888,12,0.33448830316774547,0.1966374298844499,9798.0771484375,94.55767059326172,-58474.93900657698
YN_mp-6913_amorphous_cell050_idx00002_seed001426002.npz,YN_mp-6913,amorphous,6602,12,0.28649992612190545,0.193245530132971,4189.716796875,39.395992279052734,-52569.89606779562
YN_mp-6913_SRO_cell050_idx00003_seed001426003.npz,YN_mp-6913,SRO,6602,12,0.29747189511545,0.19607868554112448,3781.7275390625,84.63561248779297,-53825.37054559586
YN_mp-6913_LRO_cell050_idx00004_seed001426004.npz,YN_mp-6913,LRO,6602,12,0.3047157949768007,0.19693733846344436,5909.11376953125,109.37833404541016,-55262.77393363017
YN_mp-6913_MRO_cell050_idx00005_seed001426005.npz,YN_mp-6913,MRO,6314,12,0.27581536304205656,0.19727335989841766,3525.561279296875,117.96251678466797,-51520.43990025554
YN_mp-6913_crystalline_30_cell050_idx00006_seed001426006.npz,YN_mp-6913,crystalline_30,7032,12,0.3510313171427697,0.19546288406775117,13967.892578125,40.47914505004883,-60737.900427652654
YN_mp-6913_nanocrystalline_cell050_idx00007_seed001426007.npz,YN_mp-6913,nanocrystalline,6888,12,0.333551581017673,0.19628804521308257,9640.40625,71.11354064941406,-58563.48712090806
YN_mp-6913_amorphous_cell050_idx00008_seed001426008.npz,YN_mp-6913,amorphous,6602,12,0.2865539910271764,0.19337501584834418,4043.080322265625,55.064456939697266,-52685.163784371514
YN_mp-6913_SRO_cell050_idx00009_seed001426009.npz,YN_mp-6913,SRO,6602,12,0.2952244479674846,0.19638020404870715,3978.873779296875,58.83128356933594,-53813.30203532625
YN_mp-6913_LRO_cell050_idx00010_seed001426010.npz,YN_mp-6913,LRO,6602,12,0.30361986509524286,0.1972565560565845,5111.08203125,106.26467895507812,-55194.011066592786
YN_mp-6913_MRO_cell050_idx00011_seed001426011.npz,YN_mp-6913,MRO,6314,12,0.2798085061367601,0.19754566470403712,3672.615234375,149.01788330078125,-51496.54351390636
